id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,sale_year,sale_month,sale_quarter,sale_month_name,house_age,is_renovated,years_since_update,price_log,age_group,price_per_sqft
1921059310,2015-03-20,193000.0,2,1.75,1280,6774,1.0,0,0,3,7,1280,0,1991,0,98002,47.2925,-122.219,1450,7810,2015,3,1,Mar,24,0,24,12.170450649220749,Post-1990,150.78125
109000040,2015-03-16,305000.0,3,1.75,1460,7862,1.0,0,0,3,7,1460,0,1965,0,98155,47.7755,-122.299,2200,9293,2015,3,1,Mar,50,0,50,12.628070334272698,1950-1990,208.9041095890411
5101405331,2014-05-02,495000.0,4,1.75,1600,6380,1.0,0,0,3,8,1130,470,1959,0,98125,47.701,-122.306,1090,6380,2014,5,2,May,55,0,55,13.112315061750808,1950-1990,309.375
2044500142,2014-09-02,420000.0,3,1.75,1770,6000,1.0,0,0,3,7,1130,640,1952,0,98125,47.7135,-122.315,1900,7200,2014,9,3,Sep,62,0,62,12.948012371209098,1950-1990,237.28813559322035
1837010040,2014-09-05,569500.0,4,2.5,2800,8190,1.0,0,0,3,8,1700,1100,1971,0,98177,47.7695,-122.368,2460,8165,2014,9,3,Sep,43,0,43,13.252515817794084,1950-1990,203.39285714285714
3905000540,2014-05-15,620000.0,4,2.5,2680,9185,2.0,0,0,3,9,2680,0,1989,0,98029,47.5738,-121.992,2810,8505,2014,5,2,May,25,0,25,13.3374763699232,1950-1990,231.34328358208955
6071200375,2014-12-11,466000.0,3,1.75,1680,9460,1.0,0,0,4,7,1680,0,1959,0,98006,47.5525,-122.182,1690,9448,2014,12,4,Dec,55,0,55,13.051943059028227,1950-1990,277.3809523809524
3756500610,2015-03-24,355500.0,3,1.0,1120,10032,1.0,0,0,3,7,1120,0,1962,0,98034,47.7182,-122.194,1210,9918,2015,3,1,Mar,53,0,53,12.781283341160998,1950-1990,317.4107142857143
3885805035,2015-05-08,687500.0,2,1.0,1040,7200,1.0,0,0,4,6,1040,0,1955,0,98033,47.6823,-122.203,1640,7200,2015,5,2,May,60,0,60,13.44081856306726,1950-1990,661.0576923076923
7525100530,2015-04-11,432100.0,3,2.25,1790,2240,2.0,0,0,4,8,1790,0,1975,0,98052,47.6343,-122.106,1780,2560,2015,4,2,Apr,40,0,40,12.976414636196449,1950-1990,241.39664804469274
1324059048,2014-07-21,500000.0,3,2.5,2410,34848,1.5,0,0,3,8,2410,0,1976,0,98006,47.5694,-122.12,2420,16424,2014,7,3,Jul,38,0,38,13.122365377402328,1950-1990,207.4688796680498
3904921250,2014-10-10,690000.0,5,3.25,3370,7313,2.0,0,0,4,8,2140,1230,1988,0,98029,47.5632,-122.015,2990,7806,2014,10,4,Oct,26,0,26,13.444448325847754,1950-1990,204.74777448071217
3331500485,2015-01-02,350000.0,2,1.0,800,5150,1.0,0,0,4,6,800,0,1949,0,98118,47.5525,-122.274,1280,5150,2015,1,1,Jan,66,0,66,12.765691290604371,Pre-1950,437.5
7338401759,2014-06-10,268000.0,2,1.0,1380,5000,1.0,0,0,3,7,870,510,1943,0,98108,47.5339,-122.293,1450,5000,2014,6,2,Jun,71,0,71,12.498745990829315,Pre-1950,194.20289855072463
3122069029,2014-06-19,120000.0,2,1.0,990,39964,1.0,0,0,2,4,990,0,1945,0,98042,47.3577,-122.085,1560,8990,2014,6,2,Jun,69,0,69,11.695255355062795,Pre-1950,121.21212121212122
3797310150,2015-02-18,285000.0,4,2.5,1800,9229,2.0,0,0,3,7,1800,0,1994,0,98022,47.1927,-122.015,1970,9231,2015,2,1,Feb,21,0,21,12.560247968016562,Post-1990,158.33333333333334
2205500540,2014-10-08,365000.0,4,1.5,1820,12327,1.0,0,0,4,7,1380,440,1955,0,98006,47.5767,-122.144,1450,9256,2014,10,4,Oct,59,0,59,12.807655372286902,1950-1990,200.54945054945054
7202310040,2015-04-08,635000.0,3,2.5,2620,6842,2.0,0,0,3,7,2620,0,2002,0,98053,47.6846,-122.037,2280,4800,2015,4,2,Apr,13,0,13,13.361381852676738,Post-1990,242.36641221374046
3630120330,2014-07-08,630000.0,2,2.5,2290,3507,2.0,0,0,3,9,2290,0,2005,0,98029,47.5545,-122.002,2290,3640,2014,7,3,Jul,9,0,9,13.353476685668044,Post-1990,275.10917030567686
4310700665,2015-03-05,450000.0,4,3.0,2200,4466,2.0,0,0,3,7,2200,0,1968,0,98103,47.7005,-122.339,1780,2250,2015,3,1,Mar,47,0,47,13.017005083966255,1950-1990,204.54545454545453
7504001080,2015-03-04,590000.0,4,2.5,2940,12600,1.0,0,0,4,8,1850,1090,1974,0,98074,47.6294,-122.062,2030,11770,2015,3,1,Mar,41,0,41,13.28787951079572,1950-1990,200.68027210884352
2021200770,2014-09-09,895000.0,2,1.75,1700,3618,1.0,0,1,3,8,1260,440,1950,0,98199,47.6336,-122.397,2200,5000,2014,9,3,Sep,64,0,64,13.704580114574805,1950-1990,526.4705882352941
2005600090,2014-05-14,160000.0,3,1.0,860,11900,1.0,0,0,4,6,860,0,1963,0,98030,47.3574,-122.186,1660,10248,2014,5,2,May,51,0,51,11.982935344196433,1950-1990,186.04651162790697
123000110,2014-09-30,520000.0,2,1.0,910,5000,1.0,0,0,3,7,910,0,1924,0,98107,47.6733,-122.37,1050,5000,2014,9,3,Sep,90,0,90,13.161586013632684,Pre-1950,571.4285714285714
2473372170,2014-08-06,432000.0,4,3.25,2820,13059,2.0,0,0,4,8,2820,0,1976,0,98058,47.4508,-122.132,2360,8600,2014,8,3,Aug,38,0,38,12.976183182038383,1950-1990,153.19148936170214
7227500865,2014-05-19,141800.0,2,1.0,930,4743,1.0,0,0,4,5,930,0,1942,0,98056,47.4966,-122.187,930,4779,2014,5,2,May,72,0,72,11.862179945241476,Pre-1950,152.4731182795699
510001280,2014-07-14,980000.0,4,2.0,2190,4560,2.5,0,0,5,8,2190,0,1910,0,98103,47.662,-122.329,2190,4560,2014,7,3,Jul,104,0,104,13.795308871054397,Pre-1950,447.48858447488584
3886903615,2015-04-16,1290000.0,4,2.5,3430,7200,2.0,0,0,3,9,3430,0,2014,0,98033,47.6842,-122.196,1530,7800,2015,4,2,Apr,1,0,1,14.070153551531353,Post-1990,376.0932944606414
439200035,2014-11-17,740000.0,4,2.75,2560,6900,1.0,0,0,3,8,1480,1080,1959,0,98115,47.686,-122.297,2600,7200,2014,11,4,Nov,55,0,55,13.51440681653079,1950-1990,289.0625
4303200184,2014-10-10,230000.0,2,1.0,770,6450,1.0,0,0,4,6,770,0,1948,0,98106,47.531,-122.358,780,6063,2014,10,4,Oct,66,0,66,12.345838935721968,Pre-1950,298.7012987012987
9362000040,2014-06-23,3400000.0,3,4.5,5230,17826,2.0,1,4,3,10,3740,1490,2005,0,98040,47.5348,-122.243,3670,17826,2014,6,2,Jun,9,0,9,15.039286283703994,Post-1990,650.095602294455
4039701280,2015-04-08,954500.0,3,2.25,2440,9689,1.0,0,2,4,8,1830,610,1974,0,98008,47.6141,-122.111,2730,9689,2015,4,2,Apr,41,0,41,13.768943969816327,1950-1990,391.1885245901639
9828201202,2015-03-16,622000.0,3,1.5,1650,3150,1.5,0,0,4,8,1650,0,1929,0,98122,47.6156,-122.297,1650,4500,2015,3,1,Mar,86,0,86,13.340696979437066,Pre-1950,376.969696969697
2734100835,2015-03-03,90000.0,1,1.0,780,4000,1.0,0,0,3,5,780,0,1905,0,98108,47.5424,-122.321,1150,4000,2015,3,1,Mar,110,0,110,11.407576060361786,Pre-1950,115.38461538461539
6749700110,2014-10-29,342000.0,3,3.0,1260,1634,3.0,0,0,3,8,1260,0,1998,0,98103,47.697,-122.349,1260,1135,2014,10,4,Oct,16,0,16,12.742568940017076,Post-1990,271.42857142857144
3832060940,2014-07-29,305000.0,4,2.5,2320,4683,2.0,0,0,3,7,2320,0,2007,0,98042,47.3349,-122.059,2230,5750,2014,7,3,Jul,7,0,7,12.628070334272698,Post-1990,131.4655172413793
2214800110,2014-08-20,259900.0,4,2.75,1560,8820,1.0,0,3,3,7,1060,500,1979,0,98001,47.3382,-122.257,2140,7800,2014,8,3,Aug,35,0,35,12.468056068255885,1950-1990,166.60256410256412
1909600115,2014-08-27,420000.0,3,2.0,2330,6346,1.5,0,0,3,6,1600,730,1934,2014,98146,47.5135,-122.38,1380,8400,2014,8,3,Aug,80,1,0,12.948012371209098,Pre-1950,180.25751072961373
40000553,2015-03-04,250000.0,2,1.0,1400,19570,1.5,0,0,3,6,1100,300,1929,0,98168,47.4724,-122.271,2250,6500,2015,3,1,Mar,86,0,86,12.429220196836383,Pre-1950,178.57142857142858
7686203195,2015-03-23,249950.0,3,1.5,1450,6875,1.0,0,0,4,7,1450,0,1961,0,98198,47.4205,-122.316,1270,8000,2015,3,1,Mar,54,0,54,12.429020177633873,1950-1990,172.3793103448276
2923059064,2015-02-17,199000.0,2,1.0,1140,15120,1.0,0,0,4,6,990,150,1932,0,98055,47.4521,-122.196,2320,11250,2015,2,1,Feb,83,0,83,12.201065128819632,Pre-1950,174.56140350877192
2895600090,2015-04-07,355200.0,3,1.0,1120,7320,1.0,0,0,4,7,1120,0,1954,0,98146,47.5103,-122.382,1410,6328,2015,4,2,Apr,61,0,61,12.780439105411505,1950-1990,317.14285714285717
4019301386,2014-09-09,425000.0,3,1.5,1970,13709,1.0,0,0,4,7,1680,290,1955,0,98155,47.7562,-122.277,2200,16536,2014,9,3,Sep,59,0,59,12.959846800844963,1950-1990,215.73604060913706
7199360100,2014-11-12,379500.0,3,1.0,1110,7128,1.0,0,0,3,7,1110,0,1980,0,98052,47.6968,-122.124,1510,7107,2014,11,4,Nov,34,0,34,12.846612510860464,1950-1990,341.8918918918919
1241500032,2014-08-19,860000.0,4,2.5,3070,6923,2.0,0,0,3,9,3070,0,2009,0,98033,47.669,-122.172,2190,9218,2014,8,3,Aug,5,0,5,13.664688831019712,Post-1990,280.1302931596091
9558020610,2014-05-12,335000.0,3,2.5,1940,4927,2.0,0,0,3,8,1940,0,2004,0,98058,47.4479,-122.12,2070,4892,2014,5,2,May,10,0,10,12.721888795877375,Post-1990,172.68041237113403
2050100450,2014-11-05,865000.0,3,2.5,3050,12558,2.0,0,0,3,10,3050,0,1997,0,98074,47.6549,-122.089,3543,12558,2014,11,4,Nov,17,0,17,13.670485941982712,Post-1990,283.60655737704917
1250200600,2015-04-08,390000.0,3,1.0,1240,3600,1.5,0,0,3,7,1240,0,1902,0,98144,47.5986,-122.298,1680,3600,2015,4,2,Apr,113,0,113,12.873904582205107,Pre-1950,314.51612903225805
9325200110,2014-09-09,569950.0,5,4.25,3380,7805,2.0,0,0,3,8,3380,0,2014,0,98148,47.4349,-122.328,2790,7805,2014,9,3,Sep,0,0,0,13.253305671203258,Post-1990,168.62426035502958
293850040,2015-02-05,495500.0,3,2.5,3190,7828,2.0,0,0,3,9,3190,0,2006,0,98059,47.5047,-122.144,2970,7828,2015,2,1,Feb,9,0,9,13.113324650913615,Post-1990,155.32915360501568
3723800097,2014-12-11,476500.0,4,1.75,1670,10200,1.0,0,0,3,7,1390,280,1953,0,98118,47.5524,-122.267,1720,6860,2014,12,4,Dec,61,0,61,13.074225100710079,1950-1990,285.3293413173653
7788400180,2014-08-12,261000.0,3,1.0,1660,11200,1.0,0,0,3,7,1660,0,1957,0,98056,47.5121,-122.168,1380,10875,2014,8,3,Aug,57,0,57,12.472279517715116,1950-1990,157.2289156626506
2206700215,2014-08-22,375000.0,4,2.0,2070,9822,1.0,0,0,5,7,2070,0,1955,0,98006,47.566,-122.14,1300,9572,2014,8,3,Aug,59,0,59,12.834683971615659,1950-1990,181.15942028985506
2206700215,2015-04-22,550000.0,4,2.0,2070,9822,1.0,0,0,5,7,2070,0,1955,0,98006,47.566,-122.14,1300,9572,2015,4,2,Apr,60,0,60,13.217675375388819,1950-1990,265.7004830917874
603001050,2014-07-23,230000.0,2,1.0,1430,4000,1.0,0,0,3,7,930,500,1949,0,98118,47.5233,-122.284,1110,4000,2014,7,3,Jul,65,0,65,12.345838935721968,Pre-1950,160.83916083916083
3583400120,2015-02-04,526750.0,5,2.5,2270,10700,1.0,0,0,4,8,1570,700,1963,0,98028,47.741,-122.256,2020,10230,2015,2,1,Feb,52,0,52,13.174483230098426,1950-1990,232.04845814977975
3886903155,2015-03-04,606000.0,3,2.0,1980,7680,1.5,0,0,4,6,1070,910,1911,0,98033,47.6839,-122.195,1330,8704,2015,3,1,Mar,104,0,104,13.314636915215106,Pre-1950,306.06060606060606
9485910100,2015-04-24,368500.0,4,2.75,2500,26400,1.0,0,0,3,8,1780,720,1977,0,98031,47.3444,-122.084,2180,31900,2015,4,2,Apr,38,0,38,12.817198704312052,1950-1990,147.4
3223039089,2014-09-29,275000.0,3,1.0,1230,171190,1.0,0,0,3,7,1230,0,1973,0,98070,47.4397,-122.46,1550,15450,2014,9,3,Sep,41,0,41,12.524530013005734,1950-1990,223.5772357723577
2596300035,2015-04-22,342000.0,4,1.0,1390,9023,1.5,0,0,3,7,1390,0,1955,0,98155,47.7754,-122.296,1760,9023,2015,4,2,Apr,60,0,60,12.742568940017076,1950-1990,246.0431654676259
9542801120,2015-03-27,278100.0,4,1.75,2120,8520,1.0,0,0,3,7,1600,520,1978,0,98023,47.302,-122.373,2160,8400,2015,3,1,Mar,37,0,37,12.535739636044429,1950-1990,131.17924528301887
8150600195,2014-10-28,450000.0,4,2.75,1540,4840,1.0,0,2,4,7,850,690,1929,0,98126,47.5491,-122.375,1180,4840,2014,10,4,Oct,85,0,85,13.017005083966255,Pre-1950,292.2077922077922
6806100040,2014-08-25,349950.0,4,2.5,2000,5006,2.0,0,0,3,7,2000,0,2005,0,98058,47.466,-122.147,2410,4889,2014,8,3,Aug,9,0,9,12.765548423664681,Post-1990,174.975
8857640040,2015-04-10,425000.0,4,2.5,2400,6053,2.0,0,0,3,8,2400,0,2001,0,98038,47.3869,-122.033,2460,6519,2015,4,2,Apr,14,0,14,12.959846800844963,Post-1990,177.08333333333334
2138000120,2014-06-26,435000.0,4,2.75,2110,8751,1.0,0,0,3,7,1510,600,1962,0,98011,47.7617,-122.215,1660,10295,2014,6,2,Jun,52,0,52,12.983103608918753,1950-1990,206.1611374407583
4022902260,2014-06-26,460000.0,4,2.5,2550,19017,1.0,0,0,4,7,1300,1250,1961,0,98155,47.7682,-122.284,2080,21100,2014,6,2,Jun,53,0,53,13.038983942375959,1950-1990,180.3921568627451
2225300149,2014-12-22,323000.0,4,1.75,1440,8114,1.0,0,0,4,7,1440,0,1963,0,98155,47.7639,-122.332,1940,7208,2014,12,4,Dec,51,0,51,12.685410698175234,1950-1990,224.30555555555554
3438500880,2015-04-30,325000.0,2,1.0,810,6827,1.0,0,0,3,6,810,0,1944,0,98106,47.5495,-122.357,990,6827,2015,4,2,Apr,71,0,71,12.691583538230217,Pre-1950,401.2345679012346
1646502165,2014-08-13,480000.0,2,1.75,1170,4635,1.0,0,0,4,6,690,480,1924,0,98117,47.6842,-122.359,1240,4120,2014,8,3,Aug,90,0,90,13.081543466215237,Pre-1950,410.2564102564103
9541600110,2015-04-30,1325000.0,3,2.5,3590,8400,1.0,0,0,3,9,2950,640,1958,2007,98005,47.595,-122.173,1620,7875,2015,4,2,Apr,57,1,8,14.096923772119156,1950-1990,369.0807799442897
3348401095,2015-04-27,210000.0,4,1.75,2090,6485,1.0,0,0,3,7,1280,810,1956,0,98178,47.4958,-122.265,2190,9600,2015,4,2,Apr,59,0,59,12.25486757159303,1950-1990,100.47846889952153
7579200915,2015-04-01,920000.0,5,4.5,3820,5750,2.0,0,3,3,9,2830,990,2000,0,98116,47.5581,-122.385,1750,5750,2015,4,2,Apr,15,0,15,13.732130035981154,Post-1990,240.83769633507853
2126049096,2014-12-02,399000.0,3,1.0,1460,8290,1.0,0,0,3,8,1460,0,1959,0,98125,47.7246,-122.3,1470,8290,2014,12,4,Dec,55,0,55,12.896719202134523,1950-1990,273.28767123287673
6021500025,2014-08-18,631750.0,3,1.75,2360,4063,1.0,0,0,5,7,1180,1180,1940,0,98117,47.6902,-122.382,1660,4063,2014,8,3,Aug,74,0,74,13.356250608153818,Pre-1950,267.6906779661017
8945000910,2015-03-26,184000.0,3,1.0,1100,8680,1.0,0,0,3,6,1100,0,1962,0,98023,47.3072,-122.363,1100,9220,2015,3,1,Mar,53,0,53,12.122696471358964,1950-1990,167.27272727272728
2473411130,2015-04-16,333000.0,4,2.5,2100,7208,2.0,0,0,3,8,2100,0,1974,0,98058,47.4478,-122.128,2060,7480,2015,4,2,Apr,41,0,41,12.715900771961074,1950-1990,158.57142857142858
2781250900,2014-06-20,218000.0,2,2.0,1310,2841,2.0,0,0,3,6,1310,0,2004,0,98038,47.3502,-122.022,1360,2550,2014,6,2,Jun,10,0,10,12.292254928916668,Post-1990,166.41221374045801
3330500925,2015-02-24,258305.0,2,1.5,750,2964,1.0,0,0,5,5,750,0,1919,0,98118,47.5518,-122.277,1350,3090,2015,2,1,Feb,96,0,96,12.461900207617864,Pre-1950,344.4066666666667
9522100375,2014-07-15,775000.0,5,1.5,1720,5000,1.5,0,0,3,8,1720,0,1915,0,98103,47.6627,-122.355,1720,5000,2014,7,3,Jul,99,0,99,13.560619598657233,Pre-1950,450.5813953488372
1826049362,2014-06-11,515000.0,3,2.5,3370,19585,2.0,0,0,3,7,3200,170,1951,0,98133,47.7388,-122.339,1730,9430,2014,6,2,Jun,63,0,63,13.151924121391561,1950-1990,152.81899109792286
1250200495,2014-06-24,455000.0,2,1.5,1200,1259,2.0,0,0,3,8,1000,200,2015,0,98144,47.6001,-122.298,1320,1852,2014,6,2,Jun,-1,0,-1,13.02805489573287,Post-1990,379.1666666666667
5662100110,2015-02-18,440000.0,3,2.5,1830,6807,2.5,0,0,5,7,1830,0,1954,0,98155,47.7613,-122.322,1340,6807,2015,2,1,Feb,61,0,61,12.994532278619134,1950-1990,240.43715846994536
2025049111,2014-06-19,1440000.0,3,3.5,3870,3819,2.0,0,0,3,11,2760,1110,2002,0,98102,47.6452,-122.317,2530,5500,2014,6,2,Jun,12,0,12,14.180154365996387,Post-1990,372.09302325581393
7576700131,2014-07-14,850000.0,3,2.25,2220,3707,2.0,0,0,4,8,1620,600,1919,0,98122,47.617,-122.286,2030,4850,2014,7,3,Jul,95,0,95,13.652992804936396,Pre-1950,382.8828828828829
4027701265,2015-05-01,480000.0,3,1.75,2920,21375,1.0,0,0,3,8,1850,1070,1961,0,98028,47.7666,-122.265,1540,8482,2015,5,2,May,54,0,54,13.081543466215237,1950-1990,164.3835616438356
3423059177,2014-11-26,420000.0,5,2.75,2540,27007,1.0,0,0,3,8,1520,1020,1980,2014,98058,47.4326,-122.155,1800,26572,2014,11,4,Nov,34,1,0,12.948012371209098,1950-1990,165.35433070866142
3876312840,2014-09-12,408000.0,3,1.75,1970,7100,1.0,0,0,3,7,1590,380,1976,0,98072,47.7353,-122.172,1790,7455,2014,9,3,Sep,38,0,38,12.919024904363686,1950-1990,207.10659898477158
6928600330,2014-08-20,278000.0,5,1.75,2170,9752,1.0,0,0,3,7,1100,1070,1962,0,98003,47.3355,-122.331,1810,10609,2014,8,3,Aug,52,0,52,12.535379989788607,1950-1990,128.110599078341
5316100820,2015-01-22,1195000.0,3,3.0,2350,1620,2.0,0,0,3,9,1560,790,2001,0,98112,47.6308,-122.279,2000,4380,2015,1,1,Jan,14,0,14,13.993657580167481,Post-1990,508.51063829787233
1022059161,2014-06-13,454000.0,4,2.25,2630,39000,2.0,0,0,3,9,2630,0,1979,0,98042,47.4089,-122.149,2270,66647,2014,6,2,Jun,35,0,35,13.025854679664231,1950-1990,172.6235741444867
4134300175,2015-04-17,1851000.0,4,2.5,4120,14866,1.0,1,4,3,8,2070,2050,1965,0,98006,47.5571,-122.193,3620,19729,2015,4,2,Apr,50,0,50,14.431237131804004,1950-1990,449.2718446601942
7853301130,2015-05-05,499000.0,4,2.25,2440,5000,2.0,0,0,3,7,2440,0,2007,0,98065,47.5407,-121.89,2440,5212,2015,5,2,May,8,0,8,13.120363378739663,Post-1990,204.50819672131146
6928000620,2015-02-18,590000.0,5,3.0,3480,6625,2.0,0,0,3,8,3480,0,2012,0,98059,47.4815,-122.153,2800,9400,2015,2,1,Feb,3,0,3,13.28787951079572,Post-1990,169.54022988505747
5680000750,2014-07-30,385000.0,3,3.5,1900,4805,2.0,0,0,3,8,1560,340,1999,0,98108,47.5686,-122.315,1360,4800,2014,7,3,Jul,15,0,15,12.861001210669146,Post-1990,202.6315789473684
333100265,2014-09-24,1250000.0,4,3.25,3160,10043,2.0,0,2,3,9,3160,0,2011,0,98034,47.7001,-122.238,3450,10043,2014,9,3,Sep,3,0,3,14.038654909278163,Post-1990,395.56962025316454
3530490031,2014-09-24,202200.0,2,1.75,1330,2159,1.0,0,0,4,8,1330,0,1979,0,98198,47.3822,-122.32,1220,3679,2014,9,3,Sep,35,0,35,12.217017531154696,1950-1990,152.0300751879699
6400700230,2015-03-11,450000.0,3,2.25,1420,13468,1.0,0,0,3,7,960,460,1976,0,98033,47.6693,-122.176,1480,10980,2015,3,1,Mar,39,0,39,13.017005083966255,1950-1990,316.90140845070425
322069010,2015-05-08,435000.0,3,2.0,2570,233481,1.5,0,0,4,8,2570,0,1986,0,98038,47.4199,-122.034,2280,157687,2015,5,2,May,29,0,29,12.983103608918753,1950-1990,169.26070038910507
2722059013,2015-02-04,550000.0,2,1.0,1270,43560,1.0,0,0,4,5,1270,0,1908,0,98042,47.3651,-122.165,1870,6960,2015,2,1,Feb,107,0,107,13.217675375388819,Pre-1950,433.07086614173227
3878900815,2015-05-04,361000.0,3,2.25,2470,5650,1.0,0,2,3,7,1550,920,1973,0,98178,47.5072,-122.252,1660,5650,2015,5,2,May,42,0,42,12.796636007394284,1950-1990,146.15384615384616
2600010330,2015-01-20,760000.0,4,2.25,2590,12600,2.0,0,0,3,9,2590,0,1979,0,98006,47.5566,-122.162,2620,11050,2015,1,1,Jan,36,0,36,13.541075028051122,1950-1990,293.43629343629345
3889100027,2014-06-16,902000.0,4,2.5,3030,8507,2.0,0,0,3,9,3030,0,2003,0,98033,47.6675,-122.176,2570,8830,2014,6,2,Jun,11,0,11,13.712370907691596,Post-1990,297.6897689768977
3505100297,2015-04-11,505000.0,3,1.75,1240,4550,1.5,0,0,4,7,1240,0,1951,0,98116,47.5803,-122.398,2110,5700,2015,4,2,Apr,64,0,64,13.132315688453556,1950-1990,407.258064516129
5560001130,2015-02-25,200000.0,3,1.0,1040,8925,1.0,0,0,4,6,1040,0,1961,0,98023,47.3265,-122.335,1040,8925,2015,2,1,Feb,54,0,54,12.206077645517674,1950-1990,192.30769230769232
1311910300,2015-02-04,260000.0,5,2.25,2320,6375,1.0,0,0,4,7,1270,1050,1967,0,98001,47.3351,-122.282,1760,7600,2015,2,1,Feb,48,0,48,12.468440756144114,1950-1990,112.06896551724138
7518505160,2014-09-25,417000.0,2,1.0,1190,5100,1.5,0,0,2,7,1190,0,1928,0,98117,47.6773,-122.382,1920,5100,2014,9,3,Sep,86,0,86,12.940843898859598,Pre-1950,350.4201680672269
2115510330,2015-02-02,287500.0,3,2.25,2030,8690,1.0,0,0,4,8,1360,670,1986,0,98023,47.3185,-122.391,1720,8800,2015,2,1,Feb,29,0,29,12.568981617474362,1950-1990,141.6256157635468
3955500100,2015-04-07,450000.0,3,1.5,1390,10530,1.0,0,0,3,7,1390,0,1961,0,98033,47.7025,-122.196,1750,10530,2015,4,2,Apr,54,0,54,13.017005083966255,1950-1990,323.7410071942446
2771104965,2015-01-30,825000.0,2,1.75,2050,4000,1.5,0,2,3,8,2050,0,1979,0,98119,47.6415,-122.373,1940,4000,2015,1,1,Jan,36,0,36,13.623139877437296,1950-1990,402.4390243902439
5317100530,2014-08-27,1475000.0,4,3.0,3050,6179,2.0,0,0,4,9,2330,720,1926,0,98112,47.6253,-122.284,3020,6505,2014,8,3,Aug,88,0,88,14.204169225721929,Pre-1950,483.60655737704917
3336002215,2015-02-25,319950.0,2,1.0,1240,5500,1.5,0,0,3,6,1240,0,1921,0,98118,47.5257,-122.263,1520,5500,2015,2,1,Feb,94,0,94,12.675923138051079,Pre-1950,258.0241935483871
9408300180,2014-08-28,682000.0,4,2.5,3030,30000,2.0,0,0,4,9,3030,0,1981,0,98072,47.7468,-122.112,2600,34932,2014,8,3,Aug,33,0,33,13.432786403100184,1950-1990,225.08250825082507
2770604575,2015-05-06,560000.0,3,1.75,1930,6000,1.0,0,0,3,8,1130,800,1956,0,98119,47.6516,-122.375,1870,6000,2015,5,2,May,59,0,59,13.235693848424024,1950-1990,290.1554404145078
7305900082,2014-12-30,350000.0,3,1.75,1490,10344,1.0,0,0,3,7,1490,0,1985,0,98155,47.7517,-122.326,1450,8632,2014,12,4,Dec,29,0,29,12.765691290604371,1950-1990,234.8993288590604
8661000148,2014-10-28,270000.0,3,2.0,1510,10215,1.0,0,0,4,7,1510,0,1995,0,98022,47.2078,-122.003,1370,8902,2014,10,4,Oct,19,0,19,12.506180941677357,Post-1990,178.80794701986756
7968460230,2015-03-05,284000.0,3,1.75,1320,35100,1.0,0,0,3,7,1320,0,1990,0,98092,47.312,-122.129,1660,35100,2015,3,1,Mar,25,0,25,12.556733038263905,Post-1990,215.15151515151516
827000110,2014-07-14,308000.0,4,2.5,2330,4606,2.0,0,0,3,8,2330,0,2004,0,98031,47.3934,-122.184,2330,5783,2014,7,3,Jul,10,0,10,12.637858308703688,Post-1990,132.18884120171674
3390600025,2014-05-29,450000.0,4,2.0,2240,7725,1.0,0,0,5,7,1120,1120,1956,0,98106,47.5331,-122.365,1340,6300,2014,5,2,May,58,0,58,13.017005083966255,1950-1990,200.89285714285714
1026069172,2014-06-18,540000.0,4,2.5,2050,34222,2.0,0,0,4,8,2050,0,1989,0,98077,47.7572,-122.022,2240,51400,2014,6,2,Jun,25,0,25,13.199326270390594,1950-1990,263.4146341463415
1226039103,2014-06-10,380000.0,4,1.5,1680,11123,1.0,0,0,3,7,1130,550,1959,0,98177,47.7565,-122.361,1770,10103,2014,6,2,Jun,55,0,55,12.847929163278053,1950-1990,226.1904761904762
2125079054,2015-02-24,522500.0,4,2.75,2200,122403,1.5,0,0,3,7,2200,0,1971,0,98014,47.6301,-121.911,1710,74487,2015,2,1,Feb,44,0,44,13.166382176694869,1950-1990,237.5
1545807810,2014-10-21,118000.0,1,1.0,670,7957,1.0,0,0,4,6,670,0,1978,0,98038,47.3594,-122.056,1600,7957,2014,10,4,Oct,36,0,36,11.678448377988165,1950-1990,176.11940298507463
7205500120,2015-04-23,280400.0,4,1.75,1730,7210,1.0,0,0,4,7,1010,720,1968,0,98003,47.354,-122.315,1620,7210,2015,4,2,Apr,47,0,47,12.543976000470021,1950-1990,162.08092485549133
924069176,2014-09-03,710000.0,4,2.75,2710,41811,1.5,0,0,4,8,1690,1020,1995,0,98075,47.5836,-122.046,2110,35656,2014,9,3,Sep,19,0,19,13.47302165746721,Post-1990,261.99261992619927
4045500620,2014-09-10,720000.0,3,3.25,3410,25741,2.0,0,0,4,8,3410,0,1993,0,98014,47.6929,-121.868,1660,25865,2014,9,3,Sep,21,0,21,13.487007879880162,Post-1990,211.14369501466277
8146100325,2014-05-05,787000.0,3,1.75,1330,7500,1.0,0,0,3,8,1330,0,1961,0,98004,47.6074,-122.195,1690,7800,2014,5,2,May,53,0,53,13.575984798046763,1950-1990,591.7293233082706
8663240180,2015-03-30,537000.0,4,2.5,1990,2660,2.0,0,0,3,8,1990,0,2012,0,98034,47.732,-122.178,1990,2665,2015,3,1,Mar,3,0,3,13.19375523568666,Post-1990,269.8492462311558
